primary_title,premiered,title_id,nudity,violence,profanity,alcohol,frightening
"The SpongeBob Movie: Sponge on the Run",2020,tt4823776,None,Mild,None,None,None
"Love Wedding Repeat",2020,tt5096470,Mild,None,Moderate,Mild,None
"The Dry",2020,tt5144174,None,Moderate,Moderate,Mild,Moderate
Wolfwalkers,2020,tt5198068,None,Mild,None,None,Mild
"The Willoughbys",2020,tt5206260,None,Mild,None,None,Mild
Zola,2020,tt5439812,Severe,Moderate,Severe,Moderate,Moderate
Underwater,2020,tt5774060,None,Moderate,Mild,None,Moderate
Spontaneous,2020,tt5774062,Mild,Severe,Severe,Severe,Moderate
"Escape from Pretoria",2020,tt5797184,None,Mild,Mild,None,Moderate
"Chemical Hearts",2020,tt5843876,Mild,None,Mild,Mild,Mild
"The Empty Man",2020,tt5867314,Moderate,Severe,Moderate,Moderate,Moderate
Possessor,2020,tt5918982,Severe,Severe,Moderate,Moderate,Severe
Greyhound,2020,tt6048922,None,Moderate,Mild,None,Moderate
Capone,2020,tt6199572,Mild,Severe,Severe,Moderate,Moderate
"The Banker",2020,tt6285944,None,None,Mild,Moderate,Mild
"Penguin Bloom",2020,tt6317656,None,Mild,None,None,Mild
Clouds,2020,tt6473066,Mild,None,Mild,None,Moderate
"Monster Hunter",2020,tt6475714,None,Moderate,Mild,None,Moderate
"Ghosts of War",2020,tt6508228,Mild,Severe,Mild,Mild,Moderate
"Trolls 2: World Tour",2020,tt6587640,None,None,None,None,Mild
Dolittle,2020,tt6673612,None,None,None,None,Mild
Tenet,2020,tt6723592,None,Moderate,Mild,Mild,Moderate
"Hillbilly Elegy",2020,tt6772802,None,Mild,Moderate,Moderate,Moderate
"News of the World",2020,tt6878306,None,Mild,Mild,Mild,Mild
Archive,2020,tt6882604,None,Mild,Moderate,None,Mild
"Wonder Woman 1984",2020,tt7126948,Mild,Mild,Mild,None,Mild
"The Rhythm Section",2020,tt7134096,Mild,Moderate,Moderate,Moderate,Moderate
Onward,2020,tt7146812,None,Mild,None,None,Mild
"The Silencing",2020,tt7149730,None,Moderate,Mild,Moderate,Moderate
Superintelligence,2020,tt7178640,Mild,None,Mild,Mild,Mild
"Aiyai: Wrathful Soul",2020,tt7209472,,,,,
Ludo,2020,tt7212754,Mild,Mild,Moderate,Mild,Mild
"Khuda Haafiz",2020,tt7363104,Mild,Severe,Mild,Mild,Moderate
"The Devil All the Time",2020,tt7395114,Moderate,Severe,Moderate,Mild,Severe
"The Last Thing He Wanted",2020,tt7456312,Mild,Moderate,Moderate,Mild,Mild
"Over the Moon",2020,tt7488208,None,None,None,None,Mild
"The Call of the Wild",2020,tt7504726,None,Mild,Mild,Mild,Mild
"The Turning",2020,tt7510346,Mild,Moderate,Mild,None,Moderate
"Like a Boss",2020,tt7545266,Moderate,None,Severe,Mild,None
"Project Power",2020,tt7550000,None,Moderate,Mild,Moderate,Moderate
"The Old Guard",2020,tt7556122,None,Severe,Moderate,Mild,Moderate
"Boss Level",2020,tt7638348,None,Severe,Severe,Mild,Moderate
Alone,2020,tt7711170,None,Moderate,Moderate,Mild,Moderate
"Birds of Prey",2020,tt7713068,Mild,Severe,Severe,Moderate,Moderate
"Jingle Jangle: A Christmas Journey",2020,tt7736496,None,None,None,None,None
Greenland,2020,tt7737786,None,Moderate,Mild,None,Moderate
"Never Rarely Sometimes Always",2020,tt7772582,Mild,Mild,Mild,Mild,Moderate
Torbaaz,2020,tt7805960,Mild,Moderate,Moderate,Mild,Moderate
"Enola Holmes",2020,tt7846844,None,Mild,None,None,Mild
"Sadak 2",2020,tt7886848,Severe,Severe,Severe,Severe,Severe
Inheritance,2020,tt7923220,None,Mild,Moderate,Mild,Moderate
"I'm Thinking of Ending Things",2020,tt7939766,Mild,Mild,Moderate,Mild,Moderate
"The Night Clerk",2020,tt7979142,Mild,Moderate,Mild,Mild,Mild
Ammonite,2020,tt7983894,Severe,None,Mild,None,None
"Come Play",2020,tt8004664,None,Mild,Mild,None,Moderate
Worth,2020,tt8009744,None,None,Mild,None,Mild
"Words on Bathroom Walls",2020,tt8045906,None,Mild,Mild,Moderate,Moderate
"Tanhaji: The Unsung Warrior",2020,tt8108274,None,Moderate,None,None,Mild
"Dil Bechara",2020,tt8110330,None,None,None,Mild,None
Kajillionaire,2020,tt8143990,Mild,None,Mild,None,None
"Follow Me",2020,tt8160834,Mild,Severe,Moderate,Mild,Severe
"You Should Have Left",2020,tt8201852,Mild,Mild,Mild,None,Moderate
"My Spy",2020,tt8242084,None,Moderate,Moderate,Mild,Mild
"The Hunt",2020,tt8244784,None,Severe,Severe,Mild,Severe
Bruised,2020,tt8310474,Moderate,Moderate,Severe,Moderate,Moderate
"A Quiet Place Part II",2020,tt8332922,None,Moderate,Mild,None,Severe
"The Nest",2020,tt8338762,Moderate,Mild,Moderate,Moderate,Mild
"Baaghi 3",2020,tt8366590,None,Severe,Moderate,Mild,Severe
"The Courier",2020,tt8368512,Mild,Mild,Mild,Mild,Mild
Shirley,2020,tt8430598,Moderate,Mild,Mild,Mild,Moderate
"A Dark Foe",2020,tt8433210,Severe,,,,
"The Tax Collector",2020,tt8461224,Moderate,Severe,Severe,Mild,Severe
Hamilton,2020,tt8503618,Mild,Mild,Moderate,Mild,Mild
"His House",2020,tt8508734,None,Moderate,None,Mild,Severe
"Happiest Season",2020,tt8522006,Mild,None,None,Mild,None
"The Way Back",2020,tt8544498,None,Mild,Severe,Severe,Mild
"Eurovision Song Contest: The Story of Fire Saga",2020,tt8580274,Mild,Mild,Mild,Mild,None
Adverse,2020,tt8597594,Moderate,Severe,Moderate,,
"Occupation: Rainfall",2020,tt8615822,,,,,
"Spenser Confidential",2020,tt8629748,Mild,Moderate,Severe,Mild,Moderate
"Quo Vadis, Aida?",2020,tt8633462,None,Moderate,Mild,Mild,Moderate
Run,2020,tt8633478,None,Mild,Mild,Mild,Moderate
Sergio,2020,tt8750570,Moderate,Moderate,Mild,Mild,Mild
Ava,2020,tt8784956,Mild,Moderate,Moderate,Mild,Mild
Fatale,2020,tt8829830,Mild,Moderate,Moderate,,
"The French Dispatch",2020,tt8847712,Moderate,Mild,Moderate,Mild,Mild
Peninsula,2020,tt8850222,None,Severe,Mild,Mild,Moderate
"The Lovebirds",2020,tt8851668,Moderate,Mild,Moderate,Mild,Mild
"Angrezi Medium",2020,tt8907986,None,Mild,Mild,Mild,None
Extraction,2020,tt8936646,None,Severe,Moderate,Mild,Moderate
"Vampires vs. the Bronx",2020,tt8976576,None,Mild,Mild,Mild,Mild
"The Kid Detective",2020,tt8980602,Mild,Mild,Moderate,Moderate,Mild
Chhalaang,2020,tt8983164,None,None,Mild,Mild,Severe
"An American Pickle",2020,tt9059704,None,Mild,Mild,Mild,Mild
Relic,2020,tt9072352,Mild,Moderate,Mild,Mild,Moderate
Irresistible,2020,tt9076562,None,None,Moderate,Mild,None
"Gretel & Hansel",2020,tt9086228,None,Moderate,None,Mild,Moderate
Arkansas,2020,tt9139586,Mild,Moderate,Severe,Moderate,Moderate
"Brahms: The Boy II",2020,tt9173418,None,Mild,Mild,Mild,Moderate
Minamata,2020,tt9179096,Mild,Moderate,Moderate,Moderate,Moderate
Cuties,2020,tt9196192,Severe,Mild,Moderate,None,Moderate
Emma.,2020,tt9214832,Mild,None,None,None,None
"The High Note",2020,tt9308382,None,None,Mild,None,None
"Let Him Go",2020,tt9340860,None,Moderate,Mild,Mild,Moderate
"The Occupant",2020,tt9345754,Mild,Mild,Mild,Mild,Mild
"To All the Boys: P.S. I Still Love You",2020,tt9354842,Mild,None,Mild,None,None
"Palm Springs",2020,tt9484998,Moderate,Mild,Severe,Moderate,None
"The Hater",2020,tt9506474,Moderate,Severe,Moderate,Moderate,Moderate
"Ala Vaikunthapurramuloo",2020,tt9537292,Mild,Mild,Mild,Mild,Mild
"Mortal Kombat Legends: Scorpion's Revenge",2020,tt9580138,None,Severe,Moderate,None,Moderate
"Black Bear",2020,tt9601220,Moderate,Mild,Severe,Moderate,Moderate
"On the Rocks",2020,tt9606374,None,None,Mild,Mild,None
Chhapaak,2020,tt9614460,None,Moderate,Mild,None,Severe
"The Wrong Missy",2020,tt9619798,Moderate,Mild,Severe,Moderate,Mild
"Promising Young Woman",2020,tt9620292,Mild,Moderate,Severe,Moderate,Moderate
"The Half of It",2020,tt9683478,None,None,None,Mild,None
"The King of Staten Island",2020,tt9686708,Mild,Mild,Severe,Moderate,Mild
"Shadow in the Cloud",2020,tt9691136,None,Moderate,Severe,None,Moderate
"The Night House",2020,tt9731534,Mild,Moderate,Moderate,Moderate,Severe
Nomadland,2020,tt9770150,Mild,None,Mild,Mild,None
"Da 5 Bloods",2020,tt9777644,Mild,Severe,Severe,Mild,Severe
"I Still Believe",2020,tt9779516,None,None,None,None,Mild
"The Kissing Booth 2",2020,tt9784456,Mild,None,Mild,Mild,None
"The Vanished",2020,tt9794630,Mild,Mild,Moderate,Mild,Moderate
Breach,2020,tt9820556,None,Severe,Severe,Moderate,Moderate
Holidate,2020,tt9866072,Moderate,Mild,Moderate,Mild,None
Malang,2020,tt9877170,Mild,Moderate,Mild,Severe,Moderate
"I Care a Lot",2020,tt9893250,Mild,Mild,Severe,Mild,Mild
"Coffee & Kareem",2020,tt9898858,Moderate,Moderate,Severe,Mild,Mild
"Mortal Kombat",2021,tt0293429,None,Severe,Severe,Mild,Severe
"Without Remorse",2021,tt0499097,None,Moderate,Mild,Mild,Moderate
"Jungle Cruise",2021,tt0870154,None,Moderate,None,Mild,Moderate
"Army of the Dead",2021,tt0993840,Mild,Severe,Severe,Mild,Severe
"The Little Things",2021,tt10016180,Mild,Moderate,Moderate,Mild,Moderate
"Bhuj: The Pride of India",2021,tt10062556,None,Moderate,Mild,None,Moderate
"Bhoot Police",2021,tt10083640,None,Mild,None,Mild,Mild
"The Tragedy of Macbeth",2021,tt10095582,None,Moderate,None,Mild,Moderate
Roohi,2021,tt10098288,None,Moderate,Mild,None,Mild
"Thunder Force",2021,tt10121392,Mild,Mild,Mild,Mild,Mild
Thalaivi,2021,tt10152736,None,Mild,None,Mild,Mild
Cinderella,2021,tt10155932,Mild,None,Mild,None,Mild
"A Boy Called Christmas",2021,tt10187208,None,Mild,None,None,Mild
Jolt,2021,tt10228134,Mild,Moderate,Moderate,Mild,Moderate
Beckett,2021,tt10230994,Mild,Moderate,Moderate,Mild,Mild
"Compartment Number 6",2021,tt10262648,Mild,None,Mild,Moderate,Mild
Land,2021,tt10265034,Mild,Mild,Mild,None,Mild
"Sardar Udham",2021,tt10280296,None,Severe,None,Mild,Severe
"The Power of the Dog",2021,tt10293406,Moderate,Moderate,Mild,Moderate,Mild
Shershaah,2021,tt10295212,None,Moderate,Mild,Mild,Moderate
Chehre,2021,tt10309902,Mild,None,None,Moderate,None
Schumacher,2021,tt10322274,None,None,None,None,Mild
"The Forever Purge",2021,tt10327252,None,Severe,Severe,Mild,Severe
Censor,2021,tt10329614,Mild,Severe,Moderate,Mild,Severe
"Finding 'Ohana",2021,tt10332588,None,Mild,Mild,None,Mild
Bliss,2021,tt10333426,Mild,Moderate,Moderate,Severe,Moderate
"Black Box",2021,tt10341034,None,None,None,Mild,Moderate
Spiral,2021,tt10342730,None,Severe,Severe,Mild,Severe
CODA,2021,tt10366460,Mild,None,Moderate,Mild,None
"The Worst Person in the World",2021,tt10370710,Severe,None,Mild,Moderate,Mild
Awake,2021,tt10418662,Moderate,Moderate,Moderate,Mild,Moderate
"Outside the Wire",2021,tt10451914,None,Moderate,Severe,Mild,Moderate
"Paranormal Activity: Next of Kin",2021,tt10515988,None,Severe,Severe,Mild,Severe
#Home,2021,tt10534500,None,None,None,None,None
Master,2021,tt10579952,None,Moderate,Mild,Moderate,Moderate
"Jagame Thandhiram",2021,tt10661848,None,Moderate,Severe,Moderate,Mild
"Halloween Kills",2021,tt10665338,None,Severe,Severe,Mild,Severe
"To All the Boys: Always and Forever",2021,tt10676012,Mild,None,Mild,None,None
"The Electrical Life of Louis Wain",2021,tt10687506,None,None,Moderate,None,Mild
Aftermath,2021,tt10691162,Mild,Moderate,Moderate,Mild,Moderate
"The Harder They Fall",2021,tt10696784,Mild,Severe,Severe,Moderate,Moderate
Stillwater,2021,tt10696896,Mild,Mild,Moderate,Mild,Mild
Wolf,2021,tt10698174,Moderate,Moderate,Mild,None,Moderate
"Sweet Girl",2021,tt10731768,None,Moderate,Moderate,None,Moderate
"Satyameva Jayate 2",2021,tt10739666,Mild,Moderate,None,,Moderate
Sherni,2021,tt10741542,None,,None,Mild,
"Love Hard",2021,tt10752004,Mild,None,Mild,Mild,None
"Night Teeth",2021,tt10763820,Mild,Moderate,Moderate,Moderate,Mild
"The Matrix Resurrections",2021,tt10838180,None,Moderate,Moderate,Mild,Moderate
"Spider-Man: No Way Home",2021,tt10872600,None,Moderate,Mild,None,Moderate
Radhe,2021,tt10888594,Mild,Severe,Moderate,Severe,Severe
"Rashmi Rocket",2021,tt10895556,Mild,None,None,Mild,None
Mimi,2021,tt10895576,None,None,None,Mild,None
Malik,2021,tt10919240,None,Mild,Moderate,Mild,Mild
Titane,2021,tt10944760,Severe,Severe,Severe,Moderate,Severe
Old,2021,tt10954652,Mild,Moderate,Mild,None,Moderate
"Things Heard & Seen",2021,tt10962368,Mild,Moderate,Moderate,Mild,Moderate
"C'mon C'mon",2021,tt10986222,None,None,Moderate,None,None
Pig,2021,tt11003218,None,Moderate,Moderate,Mild,Moderate
"Home Sweet Home Alone",2021,tt11012066,Mild,Moderate,Mild,None,Mild
"Haseen Dillruba",2021,tt11027830,Mild,Moderate,Mild,Mild,Moderate
Toofaan,2021,tt11045422,None,Moderate,Mild,Mild,Mild
"The Map of Tiny Perfect Things",2021,tt11080108,None,None,Mild,Mild,None
"Wrath of Man",2021,tt11083552,Mild,Severe,Severe,Mild,Severe
"The Addams Family 2",2021,tt11125620,None,Mild,None,None,Mild
"Boiling Point",2021,tt11127680,None,None,Severe,Moderate,Moderate
"The Card Counter",2021,tt11196036,Moderate,Moderate,Moderate,Mild,Moderate
"Stuck Apart",2021,tt11213372,None,None,Mild,Mild,None
"House of Gucci",2021,tt11214590,Moderate,Mild,Moderate,Moderate,Mild
"The Unforgivable",2021,tt11233960,Mild,Moderate,Moderate,None,Mild
"The Voyeurs",2021,tt11235772,Severe,Mild,Mild,Mild,Moderate
Bellbottom,2021,tt11260832,Mild,Mild,None,Mild,Mild
"Licorice Pizza",2021,tt11271038,Mild,None,Moderate,Mild,None
"Don't Look Up",2021,tt11286314,Moderate,Mild,Severe,Moderate,Mild
"Red Dot",2021,tt11307814,None,Severe,Moderate,,Moderate
Shiddat,2021,tt11314148,Mild,Mild,Mild,Mild,
Doctor,2021,tt11374902,None,Moderate,None,None,Mild
Mass,2021,tt11389748,None,None,Mild,None,Moderate
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,tt11422728,None,None,None,Mild,Mild
"No Sudden Move",2021,tt11525644,None,Moderate,Severe,Moderate,Moderate
"8-Bit Christmas",2021,tt11540284,None,Mild,Mild,None,None
Farha,2021,tt11555492,None,Moderate,None,None,Moderate
"Sarpatta Parambarai",2021,tt11580854,None,Moderate,Mild,Moderate,Mild
Karnan,2021,tt11581174,None,Moderate,Mild,Mild,Moderate
Dune,2021,tt1160419,None,Moderate,None,Mild,Moderate
"Silent Night",2021,tt11628854,Mild,Mild,Severe,Mild,Moderate
"The Witcher: Nightmare of the Wolf",2021,tt11657662,Mild,Severe,Mild,Mild,Moderate
"The Deep House",2021,tt11686490,Mild,Moderate,Mild,Mild,Moderate
"American Underdog",2021,tt11729298,None,None,Mild,Mild,None
"Cosmic Sin",2021,tt11762434,Mild,Moderate,Severe,Moderate,Moderate
Akhanda,2021,tt11773378,Mild,Severe,Mild,Mild,Moderate
"A Hero",2021,tt11777738,None,Mild,None,None,None
"Till Death",2021,tt11804152,Mild,Severe,Moderate,Mild,Moderate
"The Fallout",2021,tt11847410,Mild,Mild,Moderate,Moderate,Severe
"Last Man Down",2021,tt12335692,Mild,Moderate,Mild,Mild,Moderate
"Drishyam 2",2021,tt12361178,None,None,None,Mild,Mild
"Zack Snyder's Justice League",2021,tt12361974,None,Moderate,Mild,Mild,Moderate
Hypnotic,2021,tt12383460,Mild,Mild,Mild,Mild,Moderate
Spencer,2021,tt12536294,Mild,Mild,Mild,Mild,Moderate
"Parallel Mothers",2021,tt12618926,Moderate,None,Mild,Mild,Mild
"Malcolm & Marie",2021,tt12676326,Mild,None,Severe,Mild,Mild
"The Hand of God",2021,tt12680684,Moderate,Mild,Moderate,Mild,Mild
"Old Henry",2021,tt12731980,None,Severe,Moderate,Mild,Moderate
"The Kissing Booth 3",2021,tt12783454,Moderate,None,Moderate,Mild,None
Belfast,2021,tt12789558,None,Mild,Mild,Mild,Moderate
Luca,2021,tt12801262,None,Mild,None,None,Mild
"Space Sweepers",2021,tt12838766,None,Mild,Moderate,Mild,Mild
"Chandigarh Kare Aashiqui",2021,tt12861850,Mild,Mild,None,None,None
"A Classic Horror Story",2021,tt12877640,Mild,Severe,Moderate,Mild,Severe
Cyrano,2021,tt12889404,None,Mild,Mild,Mild,Mild
"Army of Thieves",2021,tt13024674,None,Mild,Moderate,None,Mild
Mother/Android,2021,tt13029044,Mild,,Moderate,,Moderate
"Paper Lives",2021,tt13045890,None,Mild,Moderate,Moderate,Mild
"No One Gets Out Alive",2021,tt13056008,None,Severe,Mild,Mild,Severe
"Locked Down",2021,tt13061914,Mild,None,Moderate,Mild,None
"After We Fell",2021,tt13069986,Moderate,Mild,Moderate,Moderate,None
"A Castle for Christmas",2021,tt13070602,Mild,None,Mild,Mild,None
"The Lady of Heaven",2021,tt13097336,None,Mild,None,None,Mild
"The Trip",2021,tt13109952,Mild,Severe,Moderate,Mild,Severe
"Petite Maman",2021,tt13204490,None,None,None,Mild,None
Joji,2021,tt13206926,None,Mild,Moderate,Moderate,Mild
"Swan Song",2021,tt13207508,None,None,Mild,Mild,Mild
"In the Heights",2021,tt1321510,Mild,None,Mild,Mild,None
"My Son",2021,tt13234058,None,Moderate,Severe,Mild,Mild
"American Sicario",2021,tt13322120,Mild,Severe,Severe,Severe,Moderate
"Shyam Singha Roy",2021,tt13349716,Moderate,Moderate,Mild,Moderate,Moderate
"Red Rocket",2021,tt13453006,Severe,Mild,Severe,Moderate,Mild
"Antim: The Final Truth",2021,tt13491110,Mild,Moderate,Mild,Mild,Moderate
Dhamaka,2021,tt13510660,None,Mild,Mild,Mild,Mild
"Meenakshi Sundareshwar",2021,tt13529034,Mild,,Severe,,
"Tom & Jerry",2021,tt1361336,None,Mild,None,Mild,None
Belle,2021,tt13651628,None,Mild,Mild,None,Mild
"The Sadness",2021,tt13872248,Severe,Severe,Severe,None,Severe
Sanak,2021,tt13912632,None,Moderate,None,None,Moderate
Fauci,2021,tt13984924,Severe,Severe,Severe,Severe,Severe
"Drive My Car",2021,tt14039582,Moderate,None,None,Mild,Mild
"14 Peaks: Nothing Is Impossible",2021,tt14079374,None,None,Mild,Mild,Mild
Seaspiracy,2021,tt14152756,None,Severe,None,None,Moderate
Ferry,2021,tt14217100,Mild,Moderate,Moderate,Moderate,Moderate
"Single All the Way",2021,tt14315756,Mild,None,Mild,None,Mild
"Batman: The Long Halloween, Part One",2021,tt14324650,None,Moderate,Mild,Mild,Moderate
"Jujutsu Kaisen 0: The Movie",2021,tt14331144,Mild,Moderate,Mild,None,Moderate
"Batman: The Long Halloween, Part Two",2021,tt14402926,Mild,Moderate,Mild,None,Mild
"The Cost of Deception",2021,tt14723224,Mild,Moderate,Severe,,Moderate
Val,2021,tt14731254,Mild,None,Mild,Mild,None
"15/07: Break of Dawn",2021,tt14878948,,Severe,,,
"Jai Bhim",2021,tt15097216,Mild,Severe,None,Mild,Severe
"Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc",2021,tt16492678,,,,,
"The Silence of Swastika",2021,tt16747572,None,None,None,,
"Operation Mincemeat",2021,tt1879016,Mild,Mild,Mild,Mild,Mild
"The Last Letter from Your Lover",2021,tt1893273,Mild,None,Mild,Mild,None
"Cry Macho",2021,tt1924245,None,Mild,Moderate,Mild,Mild
"Chaos Walking",2021,tt2076822,Mild,Moderate,Mild,None,Moderate
"No Time to Die",2021,tt2382320,Mild,Moderate,Mild,Mild,Moderate
"Clifford the Big Red Dog",2021,tt2397461,None,Mild,Mild,None,Mild
Respect,2021,tt2452150,Mild,Mild,Mild,Moderate,Moderate
"Evangelion: 3.0+1.01 Thrice Upon a Time",2021,tt2458948,Moderate,Moderate,Mild,None,Severe
Encanto,2021,tt2953050,None,Mild,None,None,Mild
"The Tender Bar",2021,tt3108894,Mild,Mild,Severe,Moderate,None
"Those Who Wish Me Dead",2021,tt3215824,None,Severe,Severe,None,Moderate
Cruella,2021,tt3228774,None,Mild,Mild,Mild,Mild
Reminiscence,2021,tt3272066,Mild,Moderate,Mild,Moderate,Mild
Finch,2021,tt3420504,None,None,Mild,None,Mild
"Black Widow",2021,tt3480822,None,Moderate,Mild,Mild,Moderate
"Space Jam: A New Legacy",2021,tt3554046,None,Mild,Mild,Mild,Mild
"West Side Story",2021,tt3581652,Mild,Moderate,Mild,Mild,Moderate
"Vacation Friends",2021,tt3626476,Mild,Mild,Severe,Severe,None
"The Dig",2021,tt3661210,Mild,None,None,Mild,Mild
"The Ice Road",2021,tt3758814,None,Moderate,Moderate,Mild,Moderate
"Barb and Star Go to Vista Del Mar",2021,tt3797512,Mild,Mild,Mild,Moderate,None
Malignant,2021,tt3811906,None,Severe,Moderate,None,Severe
"The Innocents",2021,tt4028464,None,Severe,Mild,None,Severe
"The Last Duel",2021,tt4244994,Severe,Severe,Moderate,Mild,Severe
"Redemption Day",2021,tt4439620,None,Moderate,Mild,None,Mild
"SAS: Red Notice",2021,tt4479380,None,Moderate,Moderate,Mild,Moderate
"Ghostbusters: Afterlife",2021,tt4513678,None,Mild,Mild,None,Moderate
"He's All That",2021,tt4590256,Mild,Mild,Moderate,Mild,Mild
Fatherhood,2021,tt4733624,Mild,None,Mild,Mild,None
"The Mauritanian",2021,tt4761112,Mild,Moderate,Moderate,Mild,Severe
"The Misfits",2021,tt4876134,Mild,Mild,Moderate,Moderate,Mild
Maanaadu,2021,tt4983780,None,Mild,Mild,Mild,None
"Being the Ricardos",2021,tt4995540,Mild,None,Moderate,Mild,None
Injustice,2021,tt5012504,None,Severe,Mild,Mild,Moderate
"Godzilla vs. Kong",2021,tt5034838,None,Moderate,Mild,Mild,Moderate
"Raya and the Last Dragon",2021,tt5109280,None,Mild,None,None,Mild
"The Starling",2021,tt5164438,Mild,None,Moderate,Mild,Mild
"F9: The Fast Saga",2021,tt5433138,None,Moderate,Mild,Mild,Moderate
"Wish Dragon",2021,tt5562070,None,Mild,None,Mild,Mild
Intrusion,2021,tt5563324,None,Mild,Mild,None,Moderate
Copshop,2021,tt5748448,None,Severe,Severe,Mild,Moderate
"The Protégé",2021,tt6079772,Mild,Severe,Moderate,Mild,Moderate
"The Woman in the Window",2021,tt6111574,None,Moderate,Moderate,Moderate,Moderate
Annette,2021,tt6217926,Moderate,Mild,Moderate,Mild,Moderate
"Don't Breathe 2",2021,tt6246322,None,Severe,Moderate,Mild,Severe
"Free Guy",2021,tt6264654,Mild,Moderate,Moderate,None,Mild
"The Suicide Squad",2021,tt6334354,Moderate,Severe,Severe,Moderate,Severe
Vivo,2021,tt6338498,None,None,None,None,None
Oxygen,2021,tt6341832,None,Mild,Mild,None,Moderate
"Prisoners of the Ghostland",2021,tt6372694,Mild,Severe,Severe,None,Moderate
